grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02
195000,205001,17,2,251,144,0,14736.69140625,140.2405548095703,73.79548645019531,23.609386444091797,9.489092826843262,4.827444076538086,3.6673431396484375,2.935513496398926,2.293715715408325,1.8107247352600098,1.6977062225341797,1.5313444137573242,1.3654146194458008,1.3212988376617432,1.2568882703781128,1.0373294353485107,0.9814324975013733,5054.5869140625,7.5342864990234375
195000,205001,17,2,251,144,1,14746.4765625,139.61395263671875,73.84648132324219,23.54547119140625,9.7772798538208,5.187847137451172,3.7582178115844727,3.144552707672119,2.3699584007263184,1.766025185585022,1.6628940105438232,1.495334267616272,1.372637152671814,1.3090757131576538,1.1332772970199585,1.1096112728118896,1.0735479593276978,5057.56591796875,7.377960205078125
200000,210001,17,2,255,152,0,15110.771484375,135.2088165283203,74.19005584716797,25.11795425415039,11.218059539794922,5.105801105499268,3.643934726715088,2.958887815475464,2.5042872428894043,1.9470239877700806,1.6662018299102783,1.5671067237854004,1.485130786895752,1.3582626581192017,1.2445801496505737,1.1895259618759155,1.1073015928268433,5180.41943359375,8.000240325927734
200000,210001,17,2,255,152,1,15110.60546875,134.84495544433594,74.21760559082031,25.01763153076172,11.083386421203613,5.3697614669799805,3.4585487842559814,2.945175886154175,2.5706236362457275,1.837450385093689,1.7014046907424927,1.6244077682495117,1.4180796146392822,1.326799750328064,1.2484240531921387,1.1260617971420288,1.0260248184204102,5180.25390625,8.01885986328125
205000,215001,17,2,252,150,0,15241.7734375,150.00791931152344,72.41631317138672,24.355152130126953,10.854809761047363,5.8536152839660645,4.019351959228516,3.3189287185668945,2.281367778778076,1.838571548461914,1.7846425771713257,1.7238662242889404,1.6385811567306519,1.4311296939849854,1.3071575164794922,1.2528785467147827,1.1219021081924438,5239.80126953125,8.509540557861328
205000,215001,17,2,252,150,1,15243.7138671875,150.57093811035156,72.48912048339844,24.287813186645508,11.019157409667969,5.798076152801514,4.451351165771484,2.988478183746338,2.4614484310150146,1.871178150177002,1.796575903892517,1.715002179145813,1.5800734758377075,1.4503192901611328,1.2362672090530396,1.1772189140319824,1.0556100606918335,5240.54345703125,8.300642967224121
210000,220001,17,2,253,152,0,15780.1484375,140.931640625,69.13418579101562,23.482297897338867,9.053041458129883,6.212646484375,3.739118814468384,3.274770975112915,2.1862733364105225,2.04202938079834,1.7919039726257324,1.5924527645111084,1.4696407318115234,1.3341658115386963,1.2151906490325928,1.1267008781433105,0.979836106300354,5406.0166015625,7.234567642211914
210000,220001,17,2,253,152,1,15792.9658203125,140.86558532714844,69.04896545410156,23.936058044433594,8.795090675354004,6.406852722167969,3.505025625228882,3.3659651279449463,2.195131301879883,2.0838325023651123,1.8102413415908813,1.4882819652557373,1.4164451360702515,1.3169611692428589,1.2774335145950317,1.184077262878418,1.1621593236923218,5410.4326171875,7.054727554321289
215000,225001,17,2,250,151,0,16017.9130859375,144.66065979003906,72.2533950805664,24.15314483642578,9.0739107131958,5.945894241333008,4.1927876472473145,2.78416109085083,2.120596170425415,1.935347080230713,1.7524592876434326,1.695634126663208,1.4907945394515991,1.3543063402175903,1.1366925239562988,1.1190837621688843,0.9714974164962769,5491.6767578125,7.922359466552734
215000,225001,17,2,250,151,1,16020.5244140625,145.06661987304688,72.33073425292969,23.819705963134766,9.369894981384277,6.077610969543457,3.8883872032165527,2.706138849258423,2.3165268898010254,1.950287938117981,1.707606315612793,1.5461463928222656,1.4281741380691528,1.322349190711975,1.147907018661499,0.986519992351532,0.9130330085754395,5492.662109375,7.758580684661865
220000,230001,17,2,251,147,0,16385.96484375,143.84182739257812,75.63223266601562,26.361209869384766,9.326359748840332,5.251670837402344,3.6610279083251953,2.954164743423462,2.44512677192688,2.0031585693359375,1.7458420991897583,1.690535306930542,1.5817463397979736,1.3313268423080444,1.1837531328201294,1.1763836145401,1.0985558032989502,5615.388671875,7.933788299560547
220000,230001,17,2,251,147,1,16381.65625,144.80905151367188,75.41109466552734,26.856550216674805,9.352644920349121,4.962444305419922,3.903981924057007,2.6824913024902344,2.3680641651153564,2.04975962638855,1.6956489086151123,1.6393167972564697,1.4114737510681152,1.2540611028671265,1.185817837715149,1.134514331817627,0.9114770293235779,5614.10888671875,7.739563941955566
225000,235001,17,2,250,154,0,16758.65234375,147.6008758544922,75.46744537353516,27.58480453491211,10.9927396774292,5.75860595703125,4.56733512878418,2.982478141784668,2.2854926586151123,2.035675525665283,1.758087396621704,1.6293280124664307,1.60532546043396,1.5160564184188843,1.403009295463562,1.2952654361724854,1.1778805255889893,5749.96435546875,7.910031318664551
225000,235001,17,2,250,154,1,16757.568359375,148.05027770996094,75.30144500732422,27.815776824951172,10.569197654724121,5.818492889404297,4.623847007751465,2.939265012741089,2.138535737991333,2.070862054824829,1.8476027250289917,1.5652861595153809,1.4466015100479126,1.404171347618103,1.3561911582946777,1.302678108215332,1.1652519702911377,5749.56640625,7.69730281829834
230000,240001,17,2,250,155,0,17191.353515625,152.69422912597656,68.29832458496094,21.4437255859375,11.060074806213379,4.703996181488037,3.0746865272521973,3.0425148010253906,2.0762779712677,1.73788321018219,1.5124629735946655,1.3142368793487549,1.1959974765777588,1.156973123550415,1.0931800603866577,0.9370785355567932,0.9109294414520264,5891.5732421875,7.333772659301758
230000,240001,17,2,250,155,1,17195.2734375,152.4355010986328,68.00165557861328,21.114017486572266,10.994138717651367,4.7020697593688965,3.2592291831970215,2.8061327934265137,2.056932210922241,1.9013816118240356,1.4564324617385864,1.4412593841552734,1.2527841329574585,1.1939934492111206,1.0755350589752197,0.9363643527030945,0.9041874408721924,5892.94287109375,7.119625568389893
235000,245001,17,2,252,163,0,17813.482421875,131.46621704101562,73.15787506103516,23.985740661621094,10.619075775146484,5.264777183532715,3.644563913345337,3.0584449768066406,2.2877535820007324,1.98048734664917,1.8976812362670898,1.5484650135040283,1.4850425720214844,1.3754311800003052,1.2453559637069702,1.1806058883666992,1.060606837272644,6107.8984375,7.01861047744751
235000,245001,17,2,252,163,1,17812.68359375,132.54531860351562,73.18878936767578,23.99323272705078,10.643214225769043,5.333317279815674,3.631465196609497,2.975745677947998,2.190709114074707,2.036024808883667,1.7814459800720215,1.5082424879074097,1.4262895584106445,1.3663398027420044,1.2031887769699097,1.156097412109375,1.006928563117981,6107.6650390625,7.02822732925415
240000,250001,17,2,256,165,0,18422.0859375,136.34585571289062,75.500244140625,25.2936954498291,11.839977264404297,5.64974308013916,3.335172414779663,2.9916906356811523,2.43515944480896,2.0487096309661865,1.7111157178878784,1.5748752355575562,1.4982060194015503,1.4679261445999146,1.3096550703048706,1.1819608211517334,1.0894140005111694,6318.3916015625,8.699427604675293
240000,250001,17,2,256,165,1,18415.892578125,135.91693115234375,75.322998046875,25.448991775512695,12.108430862426758,5.8790283203125,3.222168445587158,2.9232676029205322,2.4494786262512207,2.0084228515625,1.8379788398742676,1.43635094165802,1.3401267528533936,1.2724049091339111,1.1893601417541504,1.1473538875579834,0.9803624749183655,6316.09423828125,8.867884635925293
245000,255001,17,2,253,154,0,18715.30859375,145.59552001953125,70.01467895507812,24.737791061401367,8.809978485107422,5.855819225311279,3.706984519958496,3.012183904647827,2.279681921005249,2.0351333618164062,1.624529480934143,1.5696401596069336,1.3845117092132568,1.2448488473892212,1.1356662511825562,1.0331755876541138,0.9913316965103149,6414.6025390625,7.4046244621276855
245000,255001,17,2,253,154,1,18726.568359375,144.70965576171875,69.81802368164062,24.585355758666992,8.808876991271973,6.0225443840026855,3.746504545211792,2.8378665447235107,2.1880245208740234,1.83163583278656,1.6512799263000488,1.4814397096633911,1.383882761001587,1.2698663473129272,1.2226488590240479,1.0529531240463257,0.9096364974975586,6418.50537109375,7.342045307159424
250000,260001,17,2,251,167,0,19059.078125,142.1587677001953,63.821929931640625,23.909221649169922,9.817937850952148,5.80582332611084,3.8419487476348877,2.9817631244659424,2.301508665084839,2.0630042552948,1.8261152505874634,1.6292943954467773,1.4063799381256104,1.3435159921646118,1.1623307466506958,1.126518964767456,1.0428556203842163,6533.57470703125,6.508423805236816
250000,260001,17,2,251,167,1,19056.904296875,141.84530639648438,63.62350845336914,24.016891479492188,9.547099113464355,5.335747241973877,3.7223784923553467,2.798414707183838,2.3987855911254883,2.003291130065918,1.9088592529296875,1.657690405845642,1.4924066066741943,1.3770875930786133,1.2700912952423096,1.2317454814910889,1.0589126348495483,6532.873046875,6.421539306640625
255000,265001,17,2,252,158,0,19446.287109375,165.292236328125,73.21223449707031,26.453502655029297,10.11616325378418,6.547519683837891,3.798711061477661,2.8322553634643555,2.430482864379883,1.983383297920227,1.8972797393798828,1.5779954195022583,1.4172087907791138,1.3879351615905762,1.2313697338104248,1.174744963645935,1.0968255996704102,6666.77734375,7.784628391265869
255000,265001,17,2,252,158,1,19436.734375,165.31483459472656,72.7064437866211,26.248607635498047,10.619233131408691,6.316524982452393,3.7547101974487305,2.7880470752716064,2.483621835708618,2.1263349056243896,1.9329099655151367,1.7191965579986572,1.6459786891937256,1.341172456741333,1.2283637523651123,1.1221169233322144,0.9762659072875977,6663.62646484375,7.759260654449463
260000,270001,17,2,253,161,0,20058.365234375,115.77349853515625,69.21952056884766,24.514759063720703,10.133068084716797,6.370398044586182,3.4766788482666016,2.797239065170288,2.1314358711242676,1.8525458574295044,1.7000482082366943,1.5415644645690918,1.4584695100784302,1.3543323278427124,1.259063959121704,1.1563736200332642,1.0007683038711548,6879.64892578125,7.027308464050293
260000,270001,17,2,253,161,1,20064.9140625,115.01710510253906,69.54894256591797,23.4489803314209,10.077506065368652,6.31284236907959,3.367150068283081,2.766388177871704,2.2379953861236572,1.798176646232605,1.6888773441314697,1.613515019416809,1.5181801319122314,1.2437008619308472,1.1489001512527466,1.1060643196105957,1.083094835281372,6881.89892578125,7.127715587615967
265000,275001,17,2,251,158,0,20113.06640625,131.9253692626953,66.54339599609375,21.672094345092773,10.552468299865723,6.14985466003418,3.5498151779174805,3.067704439163208,2.072077512741089,1.839190125465393,1.616388201713562,1.453012228012085,1.3930044174194336,1.339534878730774,1.2021427154541016,1.1738709211349487,0.9731901288032532,6895.89990234375,7.103965759277344
265000,275001,17,2,251,158,1,20105.884765625,131.9507598876953,66.0262451171875,21.492177963256836,10.4589204788208,5.896825313568115,3.8868308067321777,2.794328451156616,2.3075547218322754,1.8578046560287476,1.718457579612732,1.5493414402008057,1.3604692220687866,1.2677775621414185,1.1412922143936157,0.9799651503562927,0.885100245475769,6893.16259765625,6.930995464324951
270000,280001,17,2,251,169,0,20977.6484375,132.87435913085938,75.70970916748047,23.995254516601562,11.844334602355957,5.829795837402344,3.565565586090088,2.3846137523651123,2.2036187648773193,2.046623706817627,1.7735795974731445,1.5587763786315918,1.4153188467025757,1.3142340183258057,1.1913864612579346,1.1245497465133667,0.995343029499054,7192.04541015625,7.474062919616699
270000,280001,17,2,251,169,1,20986.2421875,132.14122009277344,75.83118438720703,23.935409545898438,11.45068359375,5.580201625823975,3.8004095554351807,2.5487895011901855,2.07905912399292,1.910825490951538,1.7575167417526245,1.575026273727417,1.368154764175415,1.3261573314666748,1.3094561100006104,1.1017286777496338,1.0531330108642578,7194.69677734375,7.652122497558594
275000,285001,17,2,249,165,0,20863.3046875,145.10475158691406,67.52505493164062,26.657588958740234,10.81014633178711,5.490058898925781,3.952667236328125,2.9875833988189697,2.2661640644073486,1.831848382949829,1.709506630897522,1.5965248346328735,1.460827112197876,1.3990247249603271,1.3027589321136475,1.216739535331726,0.9995591044425964,7154.48486328125,7.715709686279297
275000,285001,17,2,249,165,1,20866.349609375,144.6927490234375,67.0490493774414,25.92571449279785,10.482582092285156,5.259698867797852,3.6092896461486816,2.8809974193573,2.15939998626709,1.997678518295288,1.71645987033844,1.488700270652771,1.3599939346313477,1.2470974922180176,1.1966588497161865,1.0607279539108276,0.956941545009613,7155.3583984375,7.81913423538208
280000,290001,17,2,250,166,0,21423.134765625,132.16773986816406,64.6954345703125,22.903419494628906,8.923318862915039,5.508382320404053,3.107002019882202,2.6130242347717285,2.334995746612549,1.7349570989608765,1.6077746152877808,1.548774003982544,1.5094307661056519,1.2899929285049438,1.2477531433105469,1.1239947080612183,1.0452302694320679,7346.859375,6.979050159454346
280000,290001,17,2,250,166,1,21424.15625,131.75035095214844,64.47805786132812,22.68521499633789,8.38982105255127,5.387092113494873,3.257478952407837,2.536668300628662,2.1249918937683105,2.0069804191589355,1.767818570137024,1.4413628578186035,1.4000431299209595,1.2845526933670044,1.2577658891677856,1.0562458038330078,1.0045071840286255,7347.013671875,7.030552864074707
285000,295001,17,2,252,165,0,22215.283203125,114.9824447631836,73.35196685791016,21.89969825744629,8.159810066223145,5.639378070831299,3.628866672515869,2.958838701248169,2.1316778659820557,1.883089542388916,1.7012559175491333,1.4502387046813965,1.3555752038955688,1.1903504133224487,1.1304184198379517,1.114428162574768,1.0372042655944824,7616.32080078125,7.330514907836914
285000,295001,17,2,252,165,1,22215.05078125,115.51473999023438,73.21968841552734,22.32454490661621,8.317333221435547,5.746036529541016,3.5421934127807617,2.771759510040283,2.1114044189453125,1.8300045728683472,1.668889045715332,1.5366339683532715,1.3437238931655884,1.1650251150131226,1.064997673034668,0.9537333250045776,0.8231608271598816,7616.12841796875,7.2741875648498535
290000,300001,17,2,249,172,0,22381.263671875,146.6533966064453,68.09866333007812,22.303787231445312,9.907703399658203,5.044441223144531,3.4752748012542725,2.9095089435577393,2.3857157230377197,2.0188372135162354,1.6241248846054077,1.5027227401733398,1.4315623044967651,1.2854598760604858,1.104951024055481,1.0557079315185547,0.8832048177719116,7672.26513671875,6.949309349060059
290000,300001,17,2,249,172,1,22387.79296875,147.33314514160156,68.72911071777344,22.5862979888916,10.09054183959961,4.5088300704956055,3.3998398780822754,3.125154972076416,2.21635365486145,1.9365489482879639,1.7952390909194946,1.481202244758606,1.3124721050262451,1.2714570760726929,1.1718411445617676,1.0294686555862427,0.9491701126098633,7674.62109375,7.117215633392334
295000,305001,17,2,251,175,0,22725.400390625,123.84339904785156,72.4906997680664,23.63060188293457,9.24107551574707,5.341002941131592,3.2775542736053467,2.7524518966674805,2.1849822998046875,1.705579400062561,1.5531469583511353,1.4416042566299438,1.304512619972229,1.2520419359207153,1.1757477521896362,1.0992169380187988,0.9801605939865112,7788.380859375,7.6865105628967285
295000,305001,17,2,251,175,1,22729.14453125,123.60917663574219,72.35611724853516,24.042097091674805,9.519542694091797,5.699289321899414,3.369899034500122,2.728638172149658,2.341132640838623,1.799546480178833,1.66456937789917,1.339299201965332,1.2575595378875732,1.2235013246536255,1.1732289791107178,1.0192480087280273,0.9125009179115295,7789.6064453125,7.575446128845215
300000,310001,17,2,246,170,0,23163.048828125,144.68307495117188,66.73505401611328,25.241043090820312,7.748183250427246,4.977940082550049,3.3695614337921143,2.4756782054901123,1.7985166311264038,1.699156641960144,1.4978629350662231,1.361624836921692,1.2910418510437012,1.2102079391479492,1.0689553022384644,1.0246816873550415,0.8510657548904419,7942.4814453125,7.156694412231445
300000,310001,17,2,246,170,1,23163.490234375,143.4287109375,66.35741424560547,24.641557693481445,7.413938045501709,4.330891132354736,2.8391363620758057,2.3507227897644043,1.8605148792266846,1.6968789100646973,1.5381754636764526,1.325748324394226,1.2620192766189575,1.1843695640563965,1.060440182685852,0.9968215227127075,0.9353339076042175,7942.69677734375,7.093442440032959
305000,315001,17,2,253,177,0,23527.119140625,124.97570037841797,65.96681213378906,23.749130249023438,9.088284492492676,4.954901218414307,3.6995816230773926,2.452232837677002,1.9444910287857056,1.791445016860962,1.7439628839492798,1.5099825859069824,1.3625428676605225,1.2701247930526733,1.164758324623108,1.0367388725280762,0.9977730512619019,8082.21728515625,6.650102615356445
305000,315001,17,2,253,177,1,23525.888671875,126.55510711669922,66.36354064941406,23.9658145904541,9.181463241577148,4.934225559234619,3.9616169929504395,2.9070231914520264,2.0283255577087402,1.9466605186462402,1.5763726234436035,1.4669958353042603,1.3949980735778809,1.359458327293396,1.2745108604431152,1.1212421655654907,0.936235249042511,8081.79345703125,6.748432159423828
310000,320001,17,2,251,171,0,24138.669921875,115.56816101074219,65.8703384399414,23.07660675048828,10.211268424987793,4.936559677124023,3.3067269325256348,2.079090118408203,1.9955922365188599,1.8079438209533691,1.5550687313079834,1.2526718378067017,1.173994541168213,1.064521312713623,0.963649570941925,0.8824840784072876,0.8148132562637329,8281.6298828125,7.056343078613281
310000,320001,17,2,251,171,1,24141.04296875,115.80789947509766,65.86021423339844,23.01120376586914,9.561652183532715,4.970363140106201,3.5250370502471924,2.1976101398468018,1.7321288585662842,1.6861581802368164,1.3853951692581177,1.2794080972671509,1.222896695137024,1.0797642469406128,1.010981798171997,0.8987011313438416,0.8282457590103149,8282.458984375,6.829275608062744
315000,325001,17,2,255,175,0,24919.841796875,110.88877868652344,70.6703109741211,20.61780548095703,8.321958541870117,4.503394603729248,3.372123956680298,2.0405094623565674,1.7596726417541504,1.6543391942977905,1.41312837600708,1.2908772230148315,1.2725898027420044,1.0452529191970825,0.949970006942749,0.934776246547699,0.8253989219665527,8543.0751953125,6.988236427307129
315000,325001,17,2,255,175,1,24916.69140625,111.63146209716797,71.29727935791016,21.114681243896484,8.853660583496094,4.523253440856934,3.088810920715332,2.211313247680664,1.8895516395568848,1.641798496246338,1.2623317241668701,1.2354073524475098,1.13226318359375,1.0416090488433838,0.9482751488685608,0.8955976366996765,0.8500468730926514,8542.05078125,7.266642093658447
320000,330001,17,2,255,165,0,25156.88671875,111.7716064453125,65.98833465576172,24.28263282775879,9.018670082092285,5.075380325317383,3.657618284225464,2.364811658859253,1.8402366638183594,1.7043367624282837,1.6248193979263306,1.378288745880127,1.339072823524475,1.24612557888031,1.122606873512268,1.0770562887191772,0.946366012096405,8619.9599609375,7.462911128997803
320000,330001,17,2,255,165,1,25155.08984375,110.91075897216797,65.73685455322266,23.973896026611328,8.896161079406738,5.072885990142822,3.2331900596618652,2.5387461185455322,2.0785715579986572,1.6425954103469849,1.533523678779602,1.4056439399719238,1.359924554824829,1.1726794242858887,1.0087295770645142,0.9525887370109558,0.8149340152740479,8619.2158203125,7.447047233581543
325000,335001,17,2,254,185,0,25505.2890625,126.45378112792969,63.15018844604492,23.33498764038086,9.181092262268066,5.220819473266602,3.0973360538482666,2.4271609783172607,2.194746494293213,1.7292884588241577,1.5860992670059204,1.3450795412063599,1.13381826877594,1.0887483358383179,1.0133765935897827,0.9504759311676025,0.9122340679168701,8745.51953125,6.697172164916992
325000,335001,17,2,254,185,1,25513.765625,126.94613647460938,62.90428924560547,23.44143295288086,9.064120292663574,5.033535480499268,3.318185329437256,2.661038875579834,2.3473474979400635,1.6914918422698975,1.596171259880066,1.405637502670288,1.3319244384765625,1.1351069211959839,1.0815860033035278,1.0512241125106812,0.9433916807174683,8748.4365234375,6.863123893737793
330000,340001,17,2,249,171,0,25494.26953125,107.77949523925781,65.23381805419922,23.674894332885742,8.944581985473633,4.858932018280029,3.3625872135162354,2.4938485622406006,2.3575658798217773,1.7808393239974976,1.6272512674331665,1.3797171115875244,1.3367623090744019,1.1912131309509277,1.141700267791748,1.0229393243789673,0.9332697987556458,8743.4921875,6.902950286865234
330000,340001,17,2,249,171,1,25489.138671875,108.71206665039062,65.7608413696289,23.76838493347168,9.223583221435547,4.9513444900512695,3.7041449546813965,2.311993360519409,1.9876583814620972,1.8124059438705444,1.497455358505249,1.388899564743042,1.2793948650360107,1.1581615209579468,1.1000691652297974,1.0403714179992676,0.8929843902587891,8741.82421875,6.917972564697266
335000,345001,17,2,252,185,0,26296.236328125,120.6139144897461,67.98352813720703,27.214828491210938,10.382817268371582,5.550116062164307,3.1593310832977295,2.877419948577881,1.9377543926239014,1.8495573997497559,1.51166570186615,1.4524576663970947,1.2471038103103638,1.1656728982925415,1.0964605808258057,1.0611848831176758,0.8858324885368347,9017.5693359375,7.4365434646606445
335000,345001,17,2,252,185,1,26292.7421875,120.6750717163086,67.09795379638672,26.8161563873291,9.989116668701172,5.677374362945557,3.232534170150757,3.0488603115081787,1.978482961654663,1.8854435682296753,1.6349238157272339,1.4368184804916382,1.3730965852737427,1.2622129917144775,1.1933168172836304,1.0000194311141968,0.9184943437576294,9016.5458984375,7.506677627563477
340000,350001,17,2,254,171,0,26598.205078125,140.89707946777344,76.89232635498047,24.88566780090332,8.536632537841797,4.993556976318359,3.4759888648986816,2.402484893798828,2.067988157272339,1.5587692260742188,1.375071406364441,1.3428897857666016,1.26985764503479,1.1914030313491821,1.1234780550003052,1.0467313528060913,0.9026782512664795,9121.7197265625,6.985876560211182
340000,350001,17,2,254,171,1,26588.541015625,141.89710998535156,77.03621673583984,24.812088012695312,8.982648849487305,5.124128341674805,3.175612211227417,2.704561233520508,2.0144693851470947,1.6770210266113281,1.604906678199768,1.3905123472213745,1.3380475044250488,1.1984723806381226,1.009049415588379,0.9490236043930054,0.8552030324935913,9118.23046875,6.787173271179199
345000,355001,17,2,250,184,0,26891.931640625,135.44236755371094,66.59095001220703,22.001882553100586,8.857671737670898,4.9121623039245605,3.1210694313049316,2.2353835105895996,1.9915639162063599,1.8426601886749268,1.6701700687408447,1.5330909490585327,1.358724594116211,1.2819671630859375,1.1321464776992798,1.0995646715164185,0.9960284233093262,9217.2685546875,6.837557792663574
345000,355001,17,2,250,184,1,26892.28515625,136.97901916503906,67.75119018554688,22.23881721496582,9.078493118286133,5.167276382446289,3.317453622817993,2.3900938034057617,1.9781485795974731,1.798311471939087,1.692110300064087,1.6727057695388794,1.4828674793243408,1.3208551406860352,1.154362678527832,1.1251928806304932,1.0887651443481445,9217.31640625,6.952497482299805
350000,360001,17,2,250,179,0,27009.314453125,107.96575927734375,63.79671859741211,18.46683692932129,8.998750686645508,4.782770156860352,3.0003581047058105,2.797429323196411,2.3798348903656006,1.894783616065979,1.5451959371566772,1.3306201696395874,1.288664698600769,1.2084678411483765,1.041568398475647,1.0165882110595703,0.8923050165176392,9262.28125,6.21173620223999
350000,360001,17,2,250,179,1,27023.52734375,108.0934829711914,63.882171630859375,18.08222770690918,8.689645767211914,4.639634609222412,3.0529277324676514,2.690505027770996,2.19289231300354,1.6391189098358154,1.4475722312927246,1.367871642112732,1.2557423114776611,1.181283712387085,1.158923625946045,1.074737310409546,0.9684049487113953,9266.853515625,6.541693210601807
355000,365001,17,2,249,186,0,27505.634765625,130.21905517578125,65.2385482788086,23.473957061767578,9.868000984191895,5.286600112915039,2.906231164932251,2.3627328872680664,1.9221175909042358,1.8010706901550293,1.5678679943084717,1.4428396224975586,1.2681076526641846,1.162049412727356,0.9862073659896851,0.9529147148132324,0.831151008605957,9428.4541015625,6.519534111022949
355000,365001,17,2,249,186,1,27502.1796875,130.4250030517578,65.58296966552734,23.32830238342285,9.917035102844238,5.514838218688965,3.1504967212677,2.302354335784912,2.075057029724121,1.8067266941070557,1.560502052307129,1.327935814857483,1.148582100868225,1.1113680601119995,0.9979596138000488,0.9314441680908203,0.8684077858924866,9427.38671875,6.582870006561279
360000,370001,17,2,250,185,0,27923.8125,132.3725128173828,64.05778503417969,23.58474349975586,9.721052169799805,5.628909111022949,3.2532694339752197,2.6456198692321777,2.169696807861328,1.618482232093811,1.4539437294006348,1.3557610511779785,1.2909541130065918,1.1957719326019287,1.0973726511001587,0.9776265025138855,0.8865450620651245,9579.697265625,6.823200225830078
360000,370001,17,2,250,185,1,27920.77734375,132.253173828125,63.13456344604492,23.6063232421875,9.324051856994629,5.720993995666504,3.3130033016204834,2.7980105876922607,2.02067494392395,1.6667901277542114,1.5925562381744385,1.4657831192016602,1.298909068107605,1.2583369016647339,1.1188384294509888,0.9998045563697815,0.9138033390045166,9578.5625,6.704409122467041
365000,375001,17,2,249,192,0,28408.78125,133.33370971679688,76.13510131835938,23.722171783447266,9.392441749572754,5.871603488922119,3.717864513397217,3.080301523208618,2.2737255096435547,1.8638670444488525,1.7559643983840942,1.6309754848480225,1.49888014793396,1.428877353668213,1.2909283638000488,1.2392793893814087,1.0686708688735962,9741.5078125,7.349672794342041
365000,375001,17,2,249,192,1,28402.75,134.91136169433594,76.30553436279297,23.489723205566406,9.664530754089355,5.538114547729492,3.7673897743225098,2.8744049072265625,2.2820308208465576,2.1849920749664307,1.9896290302276611,1.544502854347229,1.2788777351379395,1.1551152467727661,1.091434359550476,1.028733491897583,0.9759886860847473,9739.41015625,7.206004619598389
370000,380001,17,2,250,174,0,28963.162109375,133.1404266357422,69.86762237548828,22.407978057861328,9.19699478149414,5.516324520111084,3.8336455821990967,2.403609275817871,2.236189842224121,1.7021933794021606,1.4431192874908447,1.3096599578857422,1.2234395742416382,1.0814683437347412,0.9381595253944397,0.9303662180900574,0.8166652321815491,9937.833984375,7.726422309875488
370000,380001,17,2,250,174,1,28957.83203125,133.01963806152344,69.40583038330078,22.230913162231445,9.176363945007324,5.650698184967041,3.2479426860809326,2.090914011001587,1.9086565971374512,1.6506081819534302,1.6003530025482178,1.3497563600540161,1.2874857187271118,1.1464899778366089,0.917457103729248,0.8514383435249329,0.7911049127578735,9935.8525390625,7.641729831695557
375000,385001,17,2,255,187,0,29597.697265625,126.12089538574219,77.36308288574219,23.045673370361328,8.378596305847168,5.231626033782959,3.5575826168060303,2.7826857566833496,2.126224994659424,1.8180230855941772,1.6029481887817383,1.4406932592391968,1.3455480337142944,1.2207813262939453,1.1553224325180054,1.043897032737732,0.9787095189094543,10155.9130859375,7.128747463226318
375000,385001,17,2,255,187,1,29600.537109375,126.10752868652344,77.1198501586914,22.60733413696289,8.220561981201172,5.133355617523193,3.0659942626953125,2.8557636737823486,2.0538837909698486,1.793753981590271,1.6171056032180786,1.5346770286560059,1.3817259073257446,1.2610951662063599,1.1371378898620605,1.0254486799240112,0.8974156975746155,10157.078125,7.199911594390869
380000,390001,17,2,250,186,0,29570.4609375,137.01010131835938,72.6968002319336,27.35464859008789,8.575357437133789,4.8869242668151855,3.658900737762451,2.954854726791382,2.20829701423645,1.8261829614639282,1.6062198877334595,1.4920015335083008,1.235917568206787,1.2225501537322998,1.066123604774475,1.0254113674163818,0.8567327260971069,10134.212890625,7.611709117889404
380000,390001,17,2,250,186,1,29575.69140625,135.94268798828125,71.69799041748047,27.167150497436523,8.445372581481934,5.029617786407471,3.6467926502227783,2.9362783432006836,2.2517943382263184,1.7488136291503906,1.6184542179107666,1.4021108150482178,1.3354045152664185,1.1359202861785889,1.1137161254882812,1.0480819940567017,0.9361473321914673,10136.3349609375,7.603468894958496
385000,395001,17,2,253,192,0,30113.927734375,133.3401336669922,65.72213745117188,24.908130645751953,9.561531066894531,4.835069179534912,3.4109034538269043,2.410696029663086,1.9527982473373413,1.594028353691101,1.368290662765503,1.3070629835128784,1.2016996145248413,1.0804102420806885,0.9874457120895386,0.9551327228546143,0.895123302936554,10329.673828125,7.052090167999268
385000,395001,17,2,253,192,1,30112.154296875,133.75051879882812,65.96624755859375,24.798358917236328,9.634723663330078,4.726191520690918,3.5460522174835205,2.6306276321411133,1.9190452098846436,1.693499207496643,1.5053465366363525,1.2825895547866821,1.0769414901733398,1.0509628057479858,1.0142546892166138,0.9313229322433472,0.8755042552947998,10329.1328125,7.10745906829834
390000,400001,17,2,249,187,0,30434.734375,122.25386810302734,64.80787658691406,22.006175994873047,7.98698091506958,5.014063358306885,3.727478265762329,2.0945591926574707,1.8549751043319702,1.689864993095398,1.4433200359344482,1.2947046756744385,1.285236120223999,1.147067904472351,1.0952982902526855,0.8997034430503845,0.8287583589553833,10436.96484375,7.039117813110352
