grad_step,env_steps,window_len,penalty_len,n_windows,unique_eps,critic,sv_01,sv_02,sv_03,sv_04,sv_05,sv_06,sv_07,sv_08,sv_09,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,pen_sv_01,pen_sv_02
25000,35001,17,2,254,35,0,4427.064453125,91.75859832763672,37.00180435180664,14.809011459350586,7.889041900634766,5.936732292175293,4.9117817878723145,3.7520625591278076,3.0259652137756348,2.6551880836486816,2.3533711433410645,1.9193073511123657,1.8513213396072388,1.6879078149795532,1.56769859790802,1.4422528743743896,1.3356661796569824,1521.149658203125,4.5710930824279785
25000,35001,17,2,254,35,1,4429.67578125,91.95951080322266,37.26847839355469,14.965356826782227,8.158252716064453,5.995724201202393,4.612189769744873,3.511692523956299,3.007244110107422,2.608335018157959,2.3775172233581543,2.038886547088623,1.8406208753585815,1.8032306432724,1.6254006624221802,1.5704843997955322,1.5345699787139893,1521.9822998046875,4.6482439041137695
30000,40001,17,2,254,40,0,4687.11474609375,88.67928314208984,30.975404739379883,16.17962646484375,9.722371101379395,6.2128376960754395,4.769818305969238,3.519458770751953,2.9318084716796875,2.660818576812744,2.2236831188201904,1.9397592544555664,1.839181900024414,1.7763872146606445,1.607663869857788,1.5409693717956543,1.4249321222305298,1608.4481201171875,4.88387393951416
30000,40001,17,2,254,40,1,4684.939453125,89.06082916259766,31.174291610717773,16.11957550048828,9.754055976867676,6.1565327644348145,4.568586826324463,3.454946756362915,2.797602415084839,2.5569097995758057,2.2215726375579834,2.0000674724578857,1.8235952854156494,1.7167627811431885,1.6954128742218018,1.521317958831787,1.4324405193328857,1607.6358642578125,4.709494590759277
35000,45001,17,2,249,45,0,5148.78759765625,100.4057846069336,34.80381393432617,17.277591705322266,9.183212280273438,5.856472492218018,3.985243082046509,3.2431745529174805,2.7209999561309814,2.3748090267181396,2.2038936614990234,1.8019896745681763,1.6858572959899902,1.6445804834365845,1.493515968322754,1.4124400615692139,1.3435975313186646,1768.7354736328125,5.258081912994385
35000,45001,17,2,249,45,1,5152.25048828125,100.42436218261719,34.973575592041016,16.814313888549805,9.334785461425781,5.845595836639404,3.921415328979492,3.4101083278656006,2.852954149246216,2.2869882583618164,2.121361255645752,1.8579310178756714,1.6076993942260742,1.4970486164093018,1.3675122261047363,1.3476765155792236,1.1731926202774048,1769.802490234375,5.24828577041626
40000,50001,17,2,253,50,0,5340.57177734375,99.47685241699219,38.878116607666016,17.13816261291504,8.522208213806152,5.660269737243652,3.5448219776153564,3.1344337463378906,2.3529272079467773,2.207392930984497,1.8553632497787476,1.6534737348556519,1.6065603494644165,1.4401503801345825,1.4316705465316772,1.382510781288147,1.1428570747375488,1836.317138671875,5.117962837219238
40000,50001,17,2,253,50,1,5344.05908203125,98.96287536621094,38.63412857055664,17.540693283081055,8.65426254272461,5.660036563873291,3.91080641746521,3.1576883792877197,2.3427276611328125,2.2922656536102295,2.066695213317871,1.6266545057296753,1.5111898183822632,1.3873968124389648,1.3128756284713745,1.1093134880065918,1.0813517570495605,1837.664306640625,5.098797798156738
45000,55001,17,2,251,55,0,5641.22802734375,106.16908264160156,41.063209533691406,14.499124526977539,8.989830017089844,5.141361713409424,4.202261924743652,3.361541509628296,2.583441972732544,2.358893871307373,2.0385351181030273,1.8041845560073853,1.5427558422088623,1.395789623260498,1.3619706630706787,1.225441813468933,1.1703214645385742,1943.502197265625,5.646574020385742
45000,55001,17,2,251,55,1,5640.66259765625,105.81584930419922,40.67274856567383,14.41565990447998,8.967885971069336,5.001753330230713,4.237279415130615,3.0922412872314453,2.4815750122070312,2.2731876373291016,1.927320122718811,1.8265239000320435,1.4605528116226196,1.388741374015808,1.3845887184143066,1.2352551221847534,1.1669343709945679,1943.2227783203125,5.635983467102051
50000,60001,17,2,252,59,0,5811.82861328125,109.4357681274414,33.538387298583984,14.03291130065918,9.231633186340332,4.7741498947143555,3.384127378463745,2.664827823638916,2.0974924564361572,1.9348348379135132,1.809628963470459,1.4540050029754639,1.4052189588546753,1.3278849124908447,1.3133236169815063,1.162706971168518,1.0851880311965942,1999.5933837890625,4.752885818481445
50000,60001,17,2,252,59,1,5809.3271484375,109.00228881835938,33.5401725769043,14.25134563446045,9.311273574829102,4.915489673614502,3.5024569034576416,2.7153334617614746,2.1684980392456055,1.9656744003295898,1.7684499025344849,1.6269943714141846,1.537117600440979,1.2398037910461426,1.143587589263916,1.1319730281829834,1.0162729024887085,1998.798583984375,4.391471862792969
55000,65001,17,2,251,64,0,6056.68115234375,103.08763885498047,32.7403564453125,14.621110916137695,8.278730392456055,4.766355991363525,3.3919260501861572,2.876739025115967,2.404080390930176,2.0221242904663086,1.9578886032104492,1.591190218925476,1.4432705640792847,1.3747365474700928,1.304624319076538,1.1620569229125977,1.0515936613082886,2080.99365234375,4.9769816398620605
55000,65001,17,2,251,64,1,6059.02783203125,103.33331298828125,33.37149429321289,14.595548629760742,8.136412620544434,4.984275817871094,3.5511608123779297,2.8659818172454834,2.306687593460083,1.996791958808899,1.8749767541885376,1.6841305494308472,1.5509719848632812,1.4613944292068481,1.338050127029419,1.2009973526000977,1.0800848007202148,2081.5244140625,4.683012008666992
60000,70001,17,2,252,69,0,6365.67626953125,146.99508666992188,40.90263366699219,14.555136680603027,7.074886798858643,4.858443260192871,3.5566277503967285,2.818659782409668,2.3555855751037598,2.1921703815460205,1.8301680088043213,1.5600823163986206,1.389479398727417,1.3708102703094482,1.3496124744415283,1.2239923477172852,1.0549545288085938,2187.25830078125,4.242084503173828
60000,70001,17,2,252,69,1,6369.08056640625,147.7568359375,41.180477142333984,14.912955284118652,7.180272102355957,5.092757701873779,3.353876829147339,2.9812233448028564,2.384098768234253,1.9035083055496216,1.7780827283859253,1.6956912279129028,1.4998821020126343,1.3311856985092163,1.274595856666565,1.1254502534866333,1.0411708354949951,2188.2373046875,4.236626625061035
65000,75001,17,2,252,70,0,6717.92431640625,109.07430267333984,33.26637649536133,16.721139907836914,8.641963005065918,4.767992973327637,4.022896766662598,3.3903636932373047,2.627835750579834,1.999806523323059,1.7584974765777588,1.5791200399398804,1.4650832414627075,1.3635880947113037,1.2301216125488281,1.1808983087539673,1.0269347429275513,2310.17578125,4.609365463256836
65000,75001,17,2,252,70,1,6715.98681640625,108.95625305175781,32.965511322021484,16.52582359313965,8.569331169128418,4.577874183654785,3.950157642364502,3.2338552474975586,2.6088435649871826,2.1738107204437256,1.780975341796875,1.5309888124465942,1.463955283164978,1.354841947555542,1.224452257156372,1.0915673971176147,0.9979771375656128,2309.435546875,4.549398422241211
70000,80001,17,2,252,78,0,7206.71435546875,129.0200653076172,35.9087028503418,14.318021774291992,8.109521865844727,6.384251594543457,3.921924591064453,2.9293229579925537,2.7156126499176025,2.5055086612701416,2.229004144668579,2.1306211948394775,1.771700382232666,1.6714059114456177,1.4257142543792725,1.3228110074996948,1.1621315479278564,2475.187255859375,5.075749397277832
70000,80001,17,2,252,78,1,7210.62353515625,128.54090881347656,36.08665466308594,14.086142539978027,8.20687484741211,6.763240337371826,4.276987552642822,3.235840082168579,2.860950469970703,2.4790091514587402,2.349205493927002,2.1048545837402344,2.0337631702423096,1.8278523683547974,1.8018690347671509,1.5896180868148804,1.395133137702942,2476.635986328125,5.127882957458496
75000,85001,17,2,253,81,0,7657.56787109375,127.30592346191406,59.063499450683594,16.9693660736084,8.449381828308105,5.22139835357666,3.876054525375366,2.903249979019165,2.2062160968780518,2.0575461387634277,1.7113362550735474,1.6683549880981445,1.5548596382141113,1.3880149126052856,1.2005972862243652,1.1785832643508911,1.0939899682998657,2628.5634765625,6.277769565582275
75000,85001,17,2,253,81,1,7661.5517578125,127.07080078125,59.30250930786133,17.33146095275879,8.192798614501953,5.446314811706543,4.3085761070251465,2.851980686187744,2.3447892665863037,2.0087954998016357,1.836646318435669,1.6285005807876587,1.5570570230484009,1.3429728746414185,1.281704068183899,1.1954879760742188,1.1404668092727661,2630.055419921875,6.419345855712891
80000,90001,17,2,251,86,0,7800.53125,147.62991333007812,49.81024932861328,20.36775016784668,9.792431831359863,5.482940196990967,3.4628615379333496,2.698779582977295,2.3844616413116455,1.992802381515503,1.532920002937317,1.4833883047103882,1.4015648365020752,1.3410390615463257,1.2591941356658936,1.1647793054580688,1.0027891397476196,2674.18359375,7.388190269470215
80000,90001,17,2,251,86,1,7800.28466796875,148.0064239501953,49.33455276489258,20.51967430114746,9.619760513305664,5.271991729736328,3.512906312942505,3.001774787902832,2.3867297172546387,2.112685441970825,1.7432836294174194,1.5732104778289795,1.4726126194000244,1.3367806673049927,1.282983422279358,1.1995521783828735,1.043542504310608,2674.224365234375,7.38592529296875
85000,95001,17,2,254,90,0,8032.9052734375,122.63063049316406,33.661136627197266,16.494464874267578,6.780256748199463,4.924277305603027,3.759751081466675,2.970702886581421,2.4649837017059326,2.184983015060425,1.8670138120651245,1.812094807624817,1.525268793106079,1.4786348342895508,1.3852002620697021,1.2043551206588745,1.1882295608520508,2753.130126953125,5.527461051940918
85000,95001,17,2,254,90,1,8038.52392578125,123.18106079101562,33.642677307128906,16.661518096923828,7.142831802368164,5.020259857177734,4.084349632263184,2.847228527069092,2.5611984729766846,1.9727872610092163,1.8642791509628296,1.686883568763733,1.6802423000335693,1.410393476486206,1.356549620628357,1.226113200187683,1.0948152542114258,2755.197998046875,5.580703258514404
90000,100001,17,2,247,92,0,8416.4638671875,128.03834533691406,38.54497146606445,14.56656265258789,7.355215549468994,4.540726661682129,3.462468385696411,3.090059518814087,2.275765895843506,1.9381109476089478,1.8230063915252686,1.6871927976608276,1.5210685729980469,1.4881983995437622,1.3870229721069336,1.2735316753387451,1.2367208003997803,2889.42333984375,5.766386032104492
90000,100001,17,2,247,92,1,8412.1337890625,128.11819458007812,38.614715576171875,15.001014709472656,7.526758670806885,4.526165008544922,3.6263535022735596,2.8512916564941406,2.542543888092041,1.9689496755599976,1.7646441459655762,1.6424959897994995,1.515343189239502,1.3560168743133545,1.3134387731552124,1.19831120967865,1.0716204643249512,2887.9482421875,5.817880630493164
95000,105001,17,2,254,97,0,8804.513671875,101.81957244873047,42.050987243652344,15.311312675476074,8.444138526916504,4.558267116546631,3.6249430179595947,2.5546464920043945,2.251447916030884,2.0292952060699463,1.7887388467788696,1.6425758600234985,1.4716577529907227,1.3754589557647705,1.2227189540863037,1.1721737384796143,1.0099645853042603,3022.68896484375,5.981926441192627
95000,105001,17,2,254,97,1,8802.607421875,101.79166412353516,41.96310043334961,15.263444900512695,8.608150482177734,4.452938079833984,3.515432357788086,2.667301893234253,2.1879689693450928,1.997814416885376,1.7813856601715088,1.7092630863189697,1.4613724946975708,1.349382758140564,1.2832199335098267,1.1949406862258911,1.1292386054992676,3022.006591796875,5.736639976501465
100000,110001,17,2,255,95,0,9139.8115234375,122.7024154663086,42.96710968017578,16.77865982055664,7.8669843673706055,4.850089073181152,3.579747200012207,3.0030884742736816,2.704375743865967,1.8851593732833862,1.8547717332839966,1.6785324811935425,1.443288803100586,1.341762661933899,1.2621495723724365,1.1771974563598633,1.0943986177444458,3132.553955078125,5.883444786071777
100000,110001,17,2,255,95,1,9136.6142578125,121.488037109375,43.43632507324219,17.559900283813477,8.11940860748291,4.853654861450195,3.684432029724121,2.8831260204315186,2.6505894660949707,1.920244812965393,1.8415120840072632,1.5821791887283325,1.4320896863937378,1.4014838933944702,1.2653157711029053,1.1489826440811157,1.0918515920639038,3131.538330078125,5.754155158996582
105000,115001,17,2,252,98,0,9101.9248046875,122.07235717773438,45.72909164428711,14.558822631835938,7.304589748382568,5.01785135269165,4.032331466674805,2.672713279724121,2.242360830307007,2.0194764137268066,1.744582176208496,1.545811414718628,1.4177815914154053,1.321431279182434,1.2484714984893799,1.2118024826049805,1.15139639377594,3120.831787109375,5.996511936187744
105000,115001,17,2,252,98,1,9104.873046875,122.22677612304688,45.67327880859375,15.000615119934082,7.44041633605957,4.949697494506836,4.031103134155273,2.7785110473632812,2.3351082801818848,2.067093849182129,1.7940514087677002,1.6054667234420776,1.4716951847076416,1.406622290611267,1.3305784463882446,1.262341856956482,1.1489008665084839,3121.7705078125,6.1240081787109375
110000,120001,17,2,250,106,0,9495.3466796875,115.70929718017578,34.93095779418945,13.692980766296387,7.493344783782959,5.314033031463623,3.877883195877075,2.6962530612945557,2.271951198577881,2.2083799839019775,1.7940939664840698,1.5259895324707031,1.4474380016326904,1.333093285560608,1.1870452165603638,1.0969624519348145,0.9361691474914551,3259.0,4.314988136291504
110000,120001,17,2,250,106,1,9492.7041015625,115.20816802978516,34.639888763427734,14.4019775390625,7.440456390380859,5.448929309844971,3.7631564140319824,2.947873592376709,2.3815066814422607,2.253084897994995,1.749107003211975,1.6634275913238525,1.5416072607040405,1.3869619369506836,1.214851975440979,1.0448943376541138,0.9975714683532715,3257.9560546875,4.541112899780273
115000,125001,17,2,251,108,0,9596.296875,116.2211685180664,39.0207405090332,13.615007400512695,6.504485130310059,4.935477256774902,3.5715487003326416,2.8128252029418945,2.4742841720581055,2.1435792446136475,1.732801914215088,1.5487010478973389,1.350171446800232,1.2568711042404175,1.1473264694213867,0.9786660075187683,0.9338697195053101,3299.197998046875,5.108460426330566
115000,125001,17,2,251,108,1,9602.390625,116.10978698730469,38.9214973449707,13.574318885803223,6.648662567138672,4.592301845550537,3.4427552223205566,2.8750743865966797,2.338935613632202,2.045858860015869,1.764988660812378,1.4724911451339722,1.4104173183441162,1.194832682609558,1.0999493598937988,1.0097531080245972,0.8941413760185242,3301.257080078125,5.4617438316345215
120000,130001,17,2,253,108,0,9857.89453125,104.669677734375,36.69611740112305,15.89926815032959,8.164483070373535,4.743316650390625,3.4041659832000732,2.7096431255340576,2.334423065185547,2.156050443649292,1.713884949684143,1.4739805459976196,1.3177399635314941,1.2173320055007935,1.2068569660186768,1.062103271484375,0.9347137808799744,3378.417236328125,5.630353927612305
120000,130001,17,2,253,108,1,9858.0263671875,104.47528839111328,36.32390594482422,16.123577117919922,8.024825096130371,4.364104270935059,3.3200736045837402,2.613341808319092,2.303131580352783,1.993588924407959,1.74284827709198,1.5195733308792114,1.3745036125183105,1.3472405672073364,1.1631373167037964,1.0644603967666626,1.0501643419265747,3378.609619140625,5.624779224395752
125000,135001,17,2,251,114,0,9942.5712890625,137.47027587890625,42.94763946533203,18.40420150756836,9.123960494995117,5.5799760818481445,3.8875772953033447,3.2767415046691895,2.449493169784546,2.115708589553833,2.055995464324951,1.6808416843414307,1.6028416156768799,1.4275912046432495,1.2816777229309082,1.2640074491500854,1.2002125978469849,3414.170654296875,6.938185214996338
125000,135001,17,2,251,114,1,9943.2314453125,137.55958557128906,42.10548782348633,18.689870834350586,9.232126235961914,5.5666327476501465,4.158412456512451,3.028815507888794,2.462193250656128,2.298203468322754,1.9063059091567993,1.6587637662887573,1.586879849433899,1.5125322341918945,1.4667143821716309,1.3624615669250488,1.2781490087509155,3414.523193359375,6.813600063323975
130000,140001,17,2,251,117,0,9721.552734375,113.55393981933594,38.35076904296875,14.962470054626465,8.171106338500977,5.646839141845703,3.7922658920288086,2.975477457046509,2.544868230819702,2.2387874126434326,2.0647897720336914,1.8849377632141113,1.6875441074371338,1.5736687183380127,1.4491606950759888,1.3782039880752563,1.2459304332733154,3334.41796875,5.093077659606934
130000,140001,17,2,251,117,1,9726.177734375,113.18310546875,38.343605041503906,14.875826835632324,8.086499214172363,5.601691246032715,3.8638415336608887,3.04587721824646,2.41776442527771,2.2614922523498535,1.8585236072540283,1.7173941135406494,1.6252315044403076,1.5455396175384521,1.385433554649353,1.2356723546981812,1.158204436302185,3335.974853515625,5.194094181060791
135000,145001,17,2,255,121,0,10183.724609375,111.6927719116211,42.274227142333984,17.03936767578125,9.081639289855957,5.231341361999512,4.6831560134887695,2.9627277851104736,2.3116605281829834,1.9824998378753662,1.6814048290252686,1.575481653213501,1.452249526977539,1.3897223472595215,1.2722952365875244,1.220719337463379,1.109959602355957,3499.545166015625,5.705931186676025
135000,145001,17,2,255,121,1,10183.3203125,112.00383758544922,42.52294158935547,17.291397094726562,9.277027130126953,5.4631524085998535,4.435853004455566,3.0204060077667236,2.21549654006958,1.9693104028701782,1.611575722694397,1.5455615520477295,1.4563740491867065,1.1943243741989136,1.119642972946167,1.0357295274734497,1.0230002403259277,3499.77783203125,5.733417987823486
140000,150001,17,2,253,124,0,10700.720703125,147.94261169433594,50.96031188964844,16.958831787109375,8.72896671295166,5.616654396057129,4.416632175445557,3.2543649673461914,2.7636868953704834,2.0987048149108887,1.8530611991882324,1.7709884643554688,1.6589876413345337,1.6324219703674316,1.3622145652770996,1.2432845830917358,1.1589856147766113,3669.93115234375,6.344552993774414
140000,150001,17,2,253,124,1,10696.6337890625,148.08456420898438,50.65717315673828,17.28038787841797,9.218478202819824,5.779640197753906,4.379158973693848,3.4647858142852783,2.6389076709747314,2.0765745639801025,1.73634934425354,1.643157720565796,1.5073599815368652,1.4629971981048584,1.399972677230835,1.2137664556503296,1.150161862373352,3668.429443359375,6.484054088592529
145000,155001,17,2,252,127,0,10638.3544921875,151.63226318359375,45.67049789428711,17.618051528930664,9.791872024536133,5.847755432128906,3.6884891986846924,3.190870761871338,2.415524959564209,2.161994218826294,1.8493317365646362,1.7900477647781372,1.5433776378631592,1.4737879037857056,1.2942380905151367,1.2330026626586914,1.0434393882751465,3639.211181640625,7.033072471618652
145000,155001,17,2,252,127,1,10637.5947265625,151.60546875,45.54163360595703,17.562894821166992,10.16026782989502,5.6930317878723145,3.880720376968384,3.095550060272217,2.400763988494873,2.026729106903076,1.8759101629257202,1.5721888542175293,1.533575177192688,1.4527143239974976,1.378023624420166,1.1827219724655151,1.1051911115646362,3639.218017578125,6.931804656982422
150000,160001,17,2,253,124,0,11178.2060546875,129.3790283203125,48.41004180908203,17.068265914916992,9.56755542755127,5.135558605194092,4.16670560836792,3.2188682556152344,2.4662833213806152,2.1857590675354004,1.760131597518921,1.570604681968689,1.5475345849990845,1.3936344385147095,1.27646803855896,1.2179174423217773,1.0360426902770996,3830.70361328125,6.305588722229004
150000,160001,17,2,253,124,1,11184.5302734375,128.86761474609375,48.19539260864258,16.811866760253906,9.334248542785645,5.175843715667725,4.262363433837891,2.879375696182251,2.340175151824951,2.066610097885132,1.6909704208374023,1.5991524457931519,1.53031587600708,1.3029377460479736,1.2305963039398193,1.1521395444869995,1.0389615297317505,3832.71630859375,6.657659530639648
155000,165001,17,2,253,129,0,11573.21484375,149.40257263183594,53.98745346069336,18.50712776184082,9.808513641357422,6.274903297424316,4.690171718597412,3.0857486724853516,2.9135360717773438,2.1780130863189697,1.9699290990829468,1.9454237222671509,1.7584953308105469,1.678376317024231,1.4265540838241577,1.3286434412002563,1.2197027206420898,3969.28955078125,7.276301383972168
155000,165001,17,2,253,129,1,11566.9423828125,149.53746032714844,54.086883544921875,17.812440872192383,10.12391471862793,6.86669921875,4.882171154022217,3.3262217044830322,2.9900286197662354,2.2373578548431396,2.048892021179199,1.9044914245605469,1.8371009826660156,1.6519078016281128,1.519078254699707,1.404350996017456,1.3756921291351318,3967.263671875,7.329491138458252
160000,170001,17,2,251,131,0,11674.5478515625,157.90476989746094,56.447566986083984,18.64308738708496,9.615399360656738,5.404652118682861,4.861879825592041,3.002692937850952,2.331913709640503,2.0209338665008545,1.8436070680618286,1.6508935689926147,1.6268428564071655,1.4309792518615723,1.3643641471862793,1.3094252347946167,1.1103047132492065,4008.637451171875,6.772680759429932
160000,170001,17,2,251,131,1,11676.0166015625,158.0038604736328,56.40141296386719,18.321319580078125,9.301024436950684,5.554072856903076,4.631312370300293,3.001612663269043,2.306159257888794,2.0272555351257324,1.9527740478515625,1.8129979372024536,1.4512547254562378,1.3495055437088013,1.2792571783065796,1.200528860092163,1.107582449913025,4008.642578125,6.7370991706848145
165000,175001,17,2,252,128,0,12143.505859375,172.978515625,49.34369659423828,20.59567642211914,9.817715644836426,6.65193510055542,4.519506454467773,3.513949155807495,2.781907558441162,2.2069811820983887,2.1483638286590576,1.8682706356048584,1.7755955457687378,1.6111162900924683,1.4953064918518066,1.3232330083847046,1.2098779678344727,4166.8828125,7.135035514831543
165000,175001,17,2,252,128,1,12140.0224609375,173.7277069091797,50.018089294433594,20.37216567993164,9.813344955444336,6.576226234436035,4.4705305099487305,3.58310866355896,2.806533098220825,2.3780605792999268,2.0372860431671143,1.9495775699615479,1.8286794424057007,1.5282033681869507,1.4460575580596924,1.3596006631851196,1.2817078828811646,4165.3291015625,7.259957313537598
170000,180001,17,2,252,130,0,12339.2763671875,161.85450744628906,58.43245315551758,20.03074073791504,9.723155975341797,7.005345344543457,4.284963130950928,3.3315389156341553,2.989572286605835,2.4365499019622803,2.050703525543213,2.0156497955322266,1.5219802856445312,1.4059875011444092,1.3341635465621948,1.2557889223098755,1.0844135284423828,4241.28271484375,7.015998840332031
170000,180001,17,2,252,130,1,12343.193359375,162.34317016601562,57.98106384277344,19.80731773376465,9.906188011169434,7.206410884857178,4.253755569458008,3.166532516479492,2.9246296882629395,2.331892967224121,2.007680654525757,1.9815707206726074,1.4573874473571777,1.421854853630066,1.3268978595733643,1.29702627658844,1.2287192344665527,4242.52294921875,7.013978004455566
175000,185001,17,2,246,139,0,12493.5888671875,140.47900390625,59.2698860168457,19.875675201416016,10.136007308959961,7.048880577087402,4.616392135620117,3.905498504638672,3.0902304649353027,2.4102580547332764,2.1273934841156006,2.004587411880493,1.8381527662277222,1.672939419746399,1.5750038623809814,1.489701509475708,1.3370729684829712,4289.814453125,7.932139873504639
175000,185001,17,2,246,139,1,12486.1923828125,141.64779663085938,59.91219711303711,20.638090133666992,9.78881549835205,7.507593154907227,4.49621057510376,3.5259177684783936,3.276193857192993,2.514284372329712,2.3448195457458496,1.825980305671692,1.7789462804794312,1.7356412410736084,1.5537934303283691,1.5120545625686646,1.4204963445663452,4287.4140625,7.851073741912842
180000,190001,17,2,252,143,0,12712.556640625,150.4547576904297,63.683143615722656,26.456398010253906,12.90463638305664,7.370889663696289,6.610968589782715,4.5183000564575195,3.560049057006836,2.9743049144744873,2.809713125228882,2.198323965072632,1.959580421447754,1.8496607542037964,1.674861192703247,1.5536242723464966,1.455759882926941,4361.380859375,7.777696132659912
180000,190001,17,2,252,143,1,12706.9453125,150.37442016601562,65.26953125,25.786256790161133,14.713926315307617,6.775468349456787,5.617249965667725,4.267402648925781,3.3366262912750244,2.8535678386688232,2.449308395385742,2.1716835498809814,2.001681089401245,1.7646398544311523,1.644019365310669,1.5602318048477173,1.474100947380066,4359.74609375,7.886979579925537
185000,195001,17,2,252,137,0,13012.494140625,168.20289611816406,53.507076263427734,20.700899124145508,10.656463623046875,6.768188953399658,4.542688846588135,3.6006007194519043,2.9748294353485107,2.583714246749878,2.228186845779419,1.9588407278060913,1.8843493461608887,1.6583387851715088,1.635599970817566,1.5338045358657837,1.354844331741333,4471.31591796875,7.676089763641357
185000,195001,17,2,252,137,1,13015.865234375,168.96954345703125,53.453922271728516,20.79977035522461,10.353035926818848,6.518228530883789,4.020408630371094,3.701371192932129,2.7465741634368896,2.4751572608947754,2.2058215141296387,1.8503822088241577,1.7790262699127197,1.61130690574646,1.5225043296813965,1.4712227582931519,1.3495512008666992,4472.36328125,7.629359245300293
190000,200001,17,2,253,143,0,13084.2275390625,152.91490173339844,55.022239685058594,16.0546875,9.239747047424316,7.074768543243408,4.770879745483398,3.5920138359069824,2.9122631549835205,2.6471989154815674,2.306109666824341,2.131807565689087,2.078010082244873,1.8275808095932007,1.7063323259353638,1.5027213096618652,1.341530203819275,4489.07275390625,6.437954425811768
190000,200001,17,2,253,143,1,13086.5712890625,152.69569396972656,55.071083068847656,16.146583557128906,9.161423683166504,6.798541069030762,4.496054649353027,3.5069639682769775,2.930708169937134,2.6919264793395996,2.113320827484131,2.0840322971343994,1.8652069568634033,1.7549724578857422,1.5267651081085205,1.4112416505813599,1.229230284690857,4489.88037109375,6.3411078453063965
